Id,PID,Garage Finish,Garage Cars,SalePrice,Combined Area,House Age,Garage Age,Years since Remod/Add,Total Rooms AbvGrd,Combined House Qual,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
429,528108070,3.0,3.0,335000,4124.0,1,1.0,1,13,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1031,527359070,2.0,2.0,205000,3250.0,32,32.0,32,11,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,527184110,2.0,2.0,212000,3117.0,17,17.0,17,5,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
309,911370510,3.0,2.0,246000,3765.0,6,6.0,5,7,640.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,527302070,1.0,2.0,181900,3118.0,25,25.0,25,8,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,902206040,1.0,2.0,130000,2726.0,81,36.0,9,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,902105110,1.0,2.0,132000,2056.0,97,97.0,5,9,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2096,906223040,2.0,2.0,220000,3236.0,13,13.0,6,10,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,907252210,2.0,2.0,236500,4063.0,8,8.0,8,9,640.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,527365030,3.0,2.0,263435,3319.0,0,0.0,0,11,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,903454100,1.0,2.0,141000,3641.0,70,70.0,50,11,162.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,528250030,3.0,2.0,213000,3267.0,5,5.0,5,12,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,916386020,2.0,2.0,179781,2948.0,1,0.0,0,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1076,528186160,3.0,2.0,234250,3234.0,2,1.0,1,8,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1573,916325080,3.0,2.0,287000,5128.0,32,32.0,32,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485,528275160,3.0,3.0,257500,3518.0,7,7.0,7,11,640.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,903234160,1.0,1.0,102000,2126.0,81,81.0,57,6,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,903451110,1.0,1.0,139400,2025.0,77,77.0,57,7,252.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,535381060,1.0,3.0,105000,2822.0,91,8.0,56,7,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1615,526355190,1.0,2.0,268000,5055.0,37,37.0,37,10,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2736,905426150,1.0,2.0,274970,3330.0,40,40.0,40,10,384.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,528228455,3.0,2.0,180000,2837.0,4,4.0,3,7,448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,902306130,1.0,2.0,161000,2427.0,80,80.0,3,9,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,905478190,1.0,1.0,84900,1238.0,64,64.0,4,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,535304060,1.0,1.0,119000,2240.0,52,52.0,52,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1588,921201060,3.0,3.0,370000,4820.0,3,3.0,2,10,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2111,906392080,2.0,2.0,175900,3064.0,2,2.0,1,8,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,906226120,1.0,2.0,142953,2768.0,30,30.0,30,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1854,533250190,3.0,2.0,279700,3466.0,13,13.0,12,7,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2575,535152280,2.0,1.0,132000,2874.0,49,49.0,49,8,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
867,907253130,3.0,3.0,313000,4329.0,9,9.0,9,11,900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,911175360,1.0,1.0,108000,2543.0,86,12.0,56,9,108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,908128110,3.0,2.0,165400,2799.0,5,5.0,4,10,448.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,907130110,2.0,2.0,187000,2753.0,11,11.0,11,9,384.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,528321010,3.0,3.0,403000,5066.0,14,14.0,13,12,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1651,527327050,3.0,2.0,195000,3429.0,31,31.0,31,11,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1913,535105110,2.0,2.0,158500,2997.0,46,46.0,46,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2790,907251100,3.0,2.0,255000,3640.0,4,4.0,4,10,512.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,909428170,1.0,2.0,236500,4280.0,52,52.0,52,10,135.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,527455250,1.0,1.0,129250,2336.0,41,33.0,41,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,909475140,3.0,2.0,289000,3786.0,51,51.0,13,8,189.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,914476080,1.0,2.0,100000,2356.0,32,32.0,32,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,907275150,3.0,2.0,275000,4530.0,6,6.0,6,10,512.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,907265100,1.0,2.0,207000,3174.0,9,9.0,8,10,512.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,534226060,1.0,2.0,146000,2948.0,41,29.0,8,8,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2368,527450460,1.0,1.0,116000,1788.0,34,33.0,34,8,162.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,907285020,2.0,2.0,219500,3736.0,12,11.0,11,11,336.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,528188020,2.0,2.0,173000,3288.0,6,6.0,6,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
784,905377010,2.0,1.0,135000,2647.0,53,53.0,53,7,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,907260050,2.0,2.0,213000,3521.0,4,4.0,4,10,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,905226130,1.0,2.0,150000,2760.0,53,53.0,12,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1743,528228275,3.0,3.0,194201,3308.0,1,1.0,0,9,560.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,528228450,3.0,2.0,181000,3307.0,4,4.0,3,9,448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,535154080,2.0,1.0,157900,3185.0,49,49.0,49,9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2778,907187010,3.0,2.0,217000,3316.0,7,7.0,6,10,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,528480040,2.0,3.0,252000,4078.0,4,4.0,3,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2795,907262080,2.0,2.0,197000,3310.0,4,4.0,4,11,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,528240030,3.0,2.0,189500,2934.0,5,5.0,4,10,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,909101050,1.0,1.0,116000,2216.0,88,51.0,56,9,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,534251320,1.0,2.0,143000,3184.0,47,47.0,47,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1960,535451040,1.0,1.0,119000,2140.0,57,57.0,57,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277,535455090,1.0,1.0,127500,2372.0,54,54.0,54,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2466,528480110,2.0,2.0,200825,3189.0,1,1.0,1,10,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2844,909101330,1.0,1.0,35000,1212.0,84,84.0,51,4,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,527357180,3.0,4.0,292500,5574.0,30,30.0,30,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1043,527451060,1.0,1.0,106000,1750.0,38,21.0,38,7,162.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,905201030,1.0,2.0,85000,1856.0,83,65.0,60,5,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461,528186010,2.0,3.0,286500,4125.0,7,7.0,6,10,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,527452190,2.0,2.0,127500,2578.0,33,33.0,33,6,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1795,528456230,2.0,2.0,210400,3245.0,1,0.0,0,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1073,528186030,2.0,2.0,274000,3624.0,5,5.0,4,8,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1576,916384100,3.0,2.0,264966,3312.0,1,1.0,1,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2044,903484080,1.0,1.0,50000,2519.0,97,97.0,57,8,72.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,902327040,1.0,1.0,139000,2754.0,95,49.0,60,9,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1828,532476080,2.0,2.0,300000,4290.0,17,17.0,17,10,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,526355080,3.0,2.0,345000,5194.0,37,37.0,14,12,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2152,907275080,3.0,2.0,228000,3632.0,13,13.0,12,9,512.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,528250010,3.0,2.0,165500,2178.0,4,4.0,4,10,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,902100130,1.0,1.0,107000,2224.0,81,66.0,56,9,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,527127140,3.0,2.0,286000,3868.0,7,7.0,6,7,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
727,902477120,0.0,0.0,34900,1440.0,89,89.0,59,5,108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,535403040,1.0,1.0,115000,2112.0,42,42.0,42,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2422,528228340,3.0,2.0,215000,3129.0,3,3.0,3,9,512.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,903429110,1.0,1.0,179900,2832.0,94,94.0,15,10,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,527182190,2.0,2.0,212000,3518.0,25,25.0,25,6,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2319,527108030,3.0,2.0,250000,3665.0,1,1.0,1,10,512.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,903233100,1.0,1.0,149000,2843.0,78,78.0,56,9,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,527163100,3.0,2.0,188000,2862.0,13,13.0,12,11,216.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,535375040,1.0,1.0,99800,1797.0,76,70.0,5,6,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,902408080,1.0,2.0,159500,3976.0,117,11.0,9,10,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,528231020,3.0,2.0,184500,2158.0,6,6.0,6,10,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,906380070,3.0,3.0,276000,4924.0,0,0.0,0,13,800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,527453010,1.0,2.0,155000,2792.0,31,31.0,31,10,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
977,923227080,1.0,2.0,160000,3096.0,40,40.0,9,9,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,534403440,3.0,2.0,157500,2640.0,42,42.0,42,9,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340,924151040,1.0,2.0,285000,3964.0,16,16.0,15,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,908102040,0.0,0.0,145900,3472.0,108,108.0,5,13,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,906223220,3.0,2.0,229000,3181.0,12,12.0,12,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1342,903230120,1.0,1.0,79000,1176.0,62,62.0,58,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,535378080,1.0,2.0,128500,3012.0,82,29.0,14,8,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2444,528315070,3.0,3.0,286000,3905.0,8,8.0,8,10,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
345,527105070,3.0,2.0,189500,3023.0,12,12.0,12,10,216.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,535353060,3.0,1.0,102900,1826.0,56,56.0,56,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,903204040,1.0,1.0,128500,2963.0,60,60.0,13,9,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,535354260,1.0,1.0,156000,3315.0,54,54.0,3,8,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2277,921205070,3.0,3.0,281213,4218.0,2,2.0,1,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1266,535427070,2.0,2.0,242000,3159.0,48,48.0,1,11,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
674,535425070,1.0,2.0,157500,3454.0,49,49.0,49,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2823,908128100,3.0,2.0,196500,3136.0,3,3.0,2,11,448.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,907131070,2.0,2.0,193000,3441.0,8,8.0,8,7,252.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,903231180,1.0,1.0,132000,2274.0,68,68.0,55,8,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,902106090,3.0,2.0,139900,2716.0,106,21.0,36,8,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,535153070,2.0,1.0,148000,2700.0,51,51.0,51,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1712,528172030,3.0,3.0,281500,3487.0,0,0.0,0,11,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1708,528150110,2.0,3.0,342000,5578.0,3,3.0,3,14,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2890,914476130,1.0,2.0,148000,2866.0,31,31.0,31,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,532479020,1.0,2.0,140000,3132.0,36,36.0,36,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2550,534428060,2.0,2.0,150000,2811.0,48,8.0,15,8,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1104,528354100,2.0,2.0,279500,3765.0,12,12.0,11,15,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2183,908186050,3.0,2.0,140000,2144.0,2,2.0,2,6,288.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,914452060,1.0,2.0,145000,3944.0,28,28.0,28,12,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,527427230,3.0,2.0,184000,3253.0,11,11.0,11,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,533253210,3.0,2.0,206000,2936.0,32,32.0,32,5,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,923226300,1.0,1.0,85500,1891.0,35,35.0,35,7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,909276170,1.0,1.0,188700,2615.0,74,69.0,13,8,162.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,527353020,2.0,2.0,200000,3582.0,31,31.0,23,9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,906201021,1.0,2.0,162000,2577.0,19,19.0,18,6,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1395,905226030,1.0,1.0,108000,1584.0,68,68.0,11,5,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388,527375100,2.0,2.0,213000,3720.0,34,34.0,34,9,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1689,528102130,2.0,3.0,318000,4396.0,0,0.0,0,9,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
716,902325070,1.0,2.0,106000,3347.0,111,99.0,44,13,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2737,905427010,1.0,3.0,235000,3476.0,78,78.0,56,10,162.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,534276360,0.0,0.0,128950,2175.0,51,51.0,51,8,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1230,535104020,1.0,2.0,163000,3228.0,47,47.0,47,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2047,904301110,1.0,1.0,126000,2130.0,67,67.0,57,9,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,902109110,1.0,2.0,200000,3928.0,5,5.0,5,9,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1915,535106180,1.0,1.0,144000,2713.0,49,49.0,49,9,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,535457040,0.0,0.0,141000,3600.0,46,46.0,46,12,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1766,528344020,3.0,3.0,322500,4729.0,9,9.0,8,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,907290040,2.0,2.0,224900,3908.0,12,12.0,12,8,336.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,903200080,2.0,2.0,223500,3428.0,86,86.0,5,8,180.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,908276150,1.0,1.0,112000,1920.0,53,53.0,53,6,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,527105050,3.0,2.0,187500,3000.0,11,11.0,10,10,162.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,904301375,0.0,0.0,61000,1587.0,87,87.0,59,5,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,909101010,1.0,2.0,110000,2408.0,89,4.0,9,8,216.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,534451170,0.0,0.0,52000,999.0,73,73.0,5,6,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
